,person_dim_id,vehicle_count,hhincome_broad,car_share,numadults,numchildren,age_category,gender,employment,education,license,o_tract10
10612,19102205803,0 (no vehicles),"$100,000 or more",No,2,1,Under 18 years,Male,Unknown,Unknown,Unknown,53033005301.0
10613,19102207601,1 vehicle,"$75,000-$99,999",No,2,0,65 years+,Female,Retired,Bachelor degree,"Yes, has an intermediate or unrestricted license",53033007500.0
10614,19102207602,1 vehicle,"$75,000-$99,999",No,2,0,18-64 years,Male,Retired,Associates degree,"No, does not have a license or permit",53033007500.0
10615,19102208001,1 vehicle,"$50,000-$74,999",No,1,0,18-64 years,Female,"Employed full time (35+ hours/week, paid)",Bachelor degree,"Yes, has an intermediate or unrestricted license",53033000700.0
10616,19102209701,2 vehicles,"$100,000 or more",No,2,0,18-64 years,Male,"Employed full time (35+ hours/week, paid)",Graduate/post-graduate degree,"Yes, has an intermediate or unrestricted license",53035091000.0
10617,19102209702,2 vehicles,"$100,000 or more",No,2,0,18-64 years,Female,"Employed part time (fewer than 35 hours/week, paid)",Bachelor degree,"Yes, has an intermediate or unrestricted license",53035091000.0
10618,19102209801,0 (no vehicles),"Under $25,000",Yes,4,0,18-64 years,Female,"Employed full time (35+ hours/week, paid)",High school graduate,"Yes, has an intermediate or unrestricted license",53033001200.0
10619,19102214301,0 (no vehicles),"$100,000 or more",Yes,1,0,18-64 years,Female,Self-employed,Graduate/post-graduate degree,"Yes, has an intermediate or unrestricted license",53033007900.0
10620,19102215801,1 vehicle,"Under $25,000",No,1,0,18-64 years,Female,"Employed part time (fewer than 35 hours/week, paid)",Bachelor degree,"Yes, has an intermediate or unrestricted license",53033005200.0
10621,19102217101,3 vehicles,"$100,000 or more",No,2,4,18-64 years,Male,"Employed full time (35+ hours/week, paid)",Graduate/post-graduate degree,"Yes, has an intermediate or unrestricted license",53053070703.0
10622,19102217102,3 vehicles,"$100,000 or more",No,2,4,18-64 years,Female,Self-employed,Bachelor degree,"Yes, has an intermediate or unrestricted license",53053073500.0
10623,19102217103,3 vehicles,"$100,000 or more",No,2,4,Under 18 years,Female,Unknown,Unknown,"Yes, has an intermediate or unrestricted license",53053073500.0
10624,19102217104,3 vehicles,"$100,000 or more",No,2,4,Under 18 years,Female,Unknown,Unknown,Unknown,53053073406.0
10625,19102217105,3 vehicles,"$100,000 or more",No,2,4,Under 18 years,Female,Unknown,Unknown,Unknown,53053073407.0
10626,19102217106,3 vehicles,"$100,000 or more",No,2,4,Under 18 years,Female,Unknown,Unknown,Unknown,53053073500.0
10627,19102217801,1 vehicle,"$100,000 or more",No,1,0,18-64 years,Male,"Employed full time (35+ hours/week, paid)",Bachelor degree,"Yes, has an intermediate or unrestricted license",53033008700.0
10628,19102218501,0 (no vehicles),"$25,000-$49,999",No,2,0,18-64 years,Male,"Employed part time (fewer than 35 hours/week, paid)",Graduate/post-graduate degree,"No, does not have a license or permit",53033007401.0
10629,19102218502,0 (no vehicles),"$25,000-$49,999",No,2,0,18-64 years,Female,"Employed full time (35+ hours/week, paid)",Graduate/post-graduate degree,"Yes, has an intermediate or unrestricted license",53033007300.0
10630,19102222001,0 (no vehicles),"$50,000-$74,999",No,1,0,18-64 years,Female,"Employed full time (35+ hours/week, paid)",High school graduate,"Yes, has an intermediate or unrestricted license",53033009100.0
10631,19102224801,2 vehicles,"$100,000 or more",No,2,1,18-64 years,Male,"Employed full time (35+ hours/week, paid)",Bachelor degree,"Yes, has an intermediate or unrestricted license",53033025302.0
10632,19102224802,2 vehicles,"$100,000 or more",No,2,1,18-64 years,Female,"Employed full time (35+ hours/week, paid)",Graduate/post-graduate degree,"Yes, has an intermediate or unrestricted license",53033025804.0
10633,19102224803,2 vehicles,"$100,000 or more",No,2,1,Under 18 years,Male,Unknown,Unknown,Unknown,53033025301.0
10634,19102227501,0 (no vehicles),"$25,000-$49,999",No,1,0,18-64 years,Male,"Employed full time (35+ hours/week, paid)",Bachelor degree,"Yes, has an intermediate or unrestricted license",53033008100.0
10635,19102227601,0 (no vehicles),"$100,000 or more",Yes,2,0,18-64 years,Another,"Employed full time (35+ hours/week, paid)",Graduate/post-graduate degree,"Yes, has an intermediate or unrestricted license",53033007500.0
10636,19102227602,0 (no vehicles),"$100,000 or more",Yes,2,0,18-64 years,Another,"Employed full time (35+ hours/week, paid)",Graduate/post-graduate degree,"Yes, has an intermediate or unrestricted license",53033007500.0
10637,19102228701,1 vehicle,"$100,000 or more",No,2,0,18-64 years,Male,"Employed full time (35+ hours/week, paid)",Bachelor degree,"Yes, has an intermediate or unrestricted license",53033004700.0
10638,19102228702,1 vehicle,"$100,000 or more",No,2,0,18-64 years,Female,"Employed full time (35+ hours/week, paid)",Bachelor degree,"Yes, has an intermediate or unrestricted license",53033005302.0
10639,19102230101,1 vehicle,"$25,000-$49,999",Yes,2,0,18-64 years,Male,Not currently employed,Bachelor degree,"Yes, has an intermediate or unrestricted license",53033004400.0
10640,19102230102,1 vehicle,"$25,000-$49,999",Yes,2,0,18-64 years,Female,"Employed part time (fewer than 35 hours/week, paid)",Bachelor degree,"Yes, has an intermediate or unrestricted license",53033004400.0
10641,19102231701,0 (no vehicles),"Under $25,000",No,1,0,18-64 years,Male,Not currently employed,Graduate/post-graduate degree,"Yes, has an intermediate or unrestricted license",53033007900.0
10642,19102241401,2 vehicles,"$100,000 or more",No,3,0,18-64 years,Female,"Employed full time (35+ hours/week, paid)",Bachelor degree,"Yes, has an intermediate or unrestricted license",53061041000.0
10643,19102241402,2 vehicles,"$100,000 or more",No,3,0,18-64 years,Male,"Employed full time (35+ hours/week, paid)",High school graduate,"Yes, has an intermediate or unrestricted license",53061041000.0
10644,19102244501,0 (no vehicles),"$50,000-$74,999",No,2,0,18-64 years,Female,"Employed full time (35+ hours/week, paid)",Graduate/post-graduate degree,"Yes, has an intermediate or unrestricted license",53033005301.0
10645,19102246101,1 vehicle,"$50,000-$74,999",Yes,1,0,18-64 years,Female,"Employed full time (35+ hours/week, paid)",Bachelor degree,"Yes, has an intermediate or unrestricted license",53033003200.0
10646,19102247301,0 (no vehicles),"Under $25,000",No,1,0,18-64 years,Female,"Employed part time (fewer than 35 hours/week, paid)",Some college,"Yes, has an intermediate or unrestricted license",53061041000.0
10647,19102252001,1 vehicle,"$50,000-$74,999",No,1,0,18-64 years,Female,Self-employed,Bachelor degree,"Yes, has an intermediate or unrestricted license",53033010300.0
10648,19102256001,2 vehicles,"$100,000 or more",No,2,0,65 years+,Female,Retired,Graduate/post-graduate degree,"Yes, has an intermediate or unrestricted license",53035091201.0
10649,19102256002,2 vehicles,"$100,000 or more",No,2,0,65 years+,Male,Retired,Graduate/post-graduate degree,"Yes, has an intermediate or unrestricted license",53035091201.0
10650,19102257701,1 vehicle,"$25,000-$49,999",No,1,0,18-64 years,Female,"Employed full time (35+ hours/week, paid)",Bachelor degree,"Yes, has an intermediate or unrestricted license",53033009800.0
10651,19102257801,1 vehicle,"$25,000-$49,999",No,1,0,65 years+,Female,Retired,Bachelor degree,"Yes, has an intermediate or unrestricted license",53033000401.0
10652,19102262801,1 vehicle,"$100,000 or more",No,2,0,18-64 years,Male,"Employed full time (35+ hours/week, paid)",Bachelor degree,"Yes, has an intermediate or unrestricted license",53033009800.0
10653,19102262901,1 vehicle,"$50,000-$74,999",No,1,0,65 years+,Male,"Employed full time (35+ hours/week, paid)",Some college,"Yes, has an intermediate or unrestricted license",53033009200.0
10654,19102269001,1 vehicle,"$50,000-$74,999",No,1,0,18-64 years,Male,"Employed full time (35+ hours/week, paid)",High school graduate,"Yes, has an intermediate or unrestricted license",53053071207.0
10655,19102271701,0 (no vehicles),"$100,000 or more",No,1,0,18-64 years,Female,"Employed full time (35+ hours/week, paid)",Bachelor degree,"Yes, has an intermediate or unrestricted license",53033007500.0
10656,19102273801,1 vehicle,"$25,000-$49,999",No,2,0,18-64 years,Female,Not currently employed,High school graduate,"Yes, has an intermediate or unrestricted license",53033010900.0
10657,19102273802,1 vehicle,"$25,000-$49,999",No,2,0,18-64 years,Male,Self-employed,High school graduate,"No, does not have a license or permit",53061042001.0
10658,19102275301,1 vehicle,"$75,000-$99,999",Yes,1,0,18-64 years,Male,"Employed full time (35+ hours/week, paid)",Bachelor degree,"Yes, has an intermediate or unrestricted license",53033009100.0
10659,19102280001,3 vehicles,"$100,000 or more",No,2,3,18-64 years,Female,Homemaker,Bachelor degree,"Yes, has an intermediate or unrestricted license",53061052708.0
10660,19102280002,3 vehicles,"$100,000 or more",No,2,3,18-64 years,Male,"Employed full time (35+ hours/week, paid)",Bachelor degree,"Yes, has an intermediate or unrestricted license",53061052708.0
10661,19102280003,3 vehicles,"$100,000 or more",No,2,3,Under 18 years,Male,Unknown,Unknown,"Yes, has an intermediate or unrestricted license",53061052708.0
10662,19102280004,3 vehicles,"$100,000 or more",No,2,3,Under 18 years,Male,Unknown,Unknown,Unknown,53061052708.0
10663,19102280005,3 vehicles,"$100,000 or more",No,2,3,Under 18 years,Male,Unknown,Unknown,"No, does not have a license or permit",53061052708.0
10664,19102280901,1 vehicle,"$50,000-$74,999",Yes,2,0,18-64 years,Female,"Employed part time (fewer than 35 hours/week, paid)",Bachelor degree,"Yes, has an intermediate or unrestricted license",53033003600.0
10665,19102280902,1 vehicle,"$50,000-$74,999",Yes,2,0,18-64 years,Male,Not currently employed,Bachelor degree,"Yes, has an intermediate or unrestricted license",53033003600.0
10666,19102283001,1 vehicle,"$100,000 or more",Yes,1,0,18-64 years,Female,"Employed full time (35+ hours/week, paid)",Bachelor degree,"Yes, has an intermediate or unrestricted license",53033003600.0
10667,19102284401,1 vehicle,"$100,000 or more",Yes,3,0,18-64 years,Male,"Employed full time (35+ hours/week, paid)",Graduate/post-graduate degree,"Yes, has a learner’s permit",53033004400.0
10668,19102284402,1 vehicle,"$100,000 or more",Yes,3,0,18-64 years,Male,"Employed full time (35+ hours/week, paid)",Graduate/post-graduate degree,"Yes, has an intermediate or unrestricted license",53033004400.0
10669,19102284403,1 vehicle,"$100,000 or more",Yes,3,0,18-64 years,Male,Not currently employed,Bachelor degree,"No, does not have a license or permit",53033004400.0
10670,19102287901,1 vehicle,"$100,000 or more",Yes,2,1,18-64 years,Female,"Employed full time (35+ hours/week, paid)",Graduate/post-graduate degree,"Yes, has an intermediate or unrestricted license",53033004800.0
10671,19102287902,1 vehicle,"$100,000 or more",Yes,2,1,18-64 years,Male,"Employed full time (35+ hours/week, paid)",Graduate/post-graduate degree,"Yes, has an intermediate or unrestricted license",53033004800.0
10672,19102287903,1 vehicle,"$100,000 or more",Yes,2,1,Under 18 years,Male,Unknown,Unknown,Unknown,53033004800.0
10673,19102288101,1 vehicle,"$75,000-$99,999",No,1,0,18-64 years,Female,"Employed full time (35+ hours/week, paid)",Some college,"Yes, has an intermediate or unrestricted license",53033006100.0
10674,19102288801,1 vehicle,"$100,000 or more",No,2,0,18-64 years,Female,"Employed full time (35+ hours/week, paid)",Some college,"Yes, has an intermediate or unrestricted license",53033008001.0
10675,19102290501,1 vehicle,"$75,000-$99,999",Yes,2,0,18-64 years,Female,"Employed part time (fewer than 35 hours/week, paid)",Bachelor degree,"Yes, has an intermediate or unrestricted license",53033007401.0
10676,19102290502,1 vehicle,"$75,000-$99,999",Yes,2,0,18-64 years,Male,"Employed full time (35+ hours/week, paid)",Graduate/post-graduate degree,"Yes, has an intermediate or unrestricted license",53033009800.0
10677,19102295101,2 vehicles,Unknown,No,2,0,18-64 years,Male,"Employed full time (35+ hours/week, paid)",Graduate/post-graduate degree,"Yes, has an intermediate or unrestricted license",53033001600.0
10678,19102295102,2 vehicles,Unknown,No,2,0,65 years+,Female,Retired,Bachelor degree,"Yes, has an intermediate or unrestricted license",53033001600.0
10679,19102296401,1 vehicle,"Under $25,000",No,1,0,18-64 years,Male,Not currently employed,Bachelor degree,"Yes, has an intermediate or unrestricted license",53033021700.0
10680,19102296901,1 vehicle,"$100,000 or more",Yes,2,0,18-64 years,Male,"Employed full time (35+ hours/week, paid)",Associates degree,"Yes, has an intermediate or unrestricted license",53033008900.0
10681,19102296902,1 vehicle,"$100,000 or more",Yes,2,0,18-64 years,Male,"Employed full time (35+ hours/week, paid)",Some college,"No, does not have a license or permit",53033008900.0
10682,19102301101,0 (no vehicles),"$100,000 or more",No,2,0,18-64 years,Male,"Employed full time (35+ hours/week, paid)",Bachelor degree,"No, does not have a license or permit",53033007000.0
10683,19102301102,0 (no vehicles),"$100,000 or more",No,2,0,18-64 years,Female,"Employed full time (35+ hours/week, paid)",Graduate/post-graduate degree,"Yes, has an intermediate or unrestricted license",53033008100.0
10684,19102301301,2 vehicles,"$100,000 or more",No,1,0,18-64 years,Male,"Employed full time (35+ hours/week, paid)",Graduate/post-graduate degree,"Yes, has an intermediate or unrestricted license",53053062500.0
10685,19102302101,0 (no vehicles),"$25,000-$49,999",No,1,0,18-64 years,Female,"Employed part time (fewer than 35 hours/week, paid)",Graduate/post-graduate degree,"Yes, has an intermediate or unrestricted license",53033000401.0
10686,19102304301,0 (no vehicles),"$25,000-$49,999",No,2,0,18-64 years,Male,"Employed full time (35+ hours/week, paid)",Bachelor degree,"No, does not have a license or permit",53033009100.0
10687,19102305601,2 vehicles,"$100,000 or more",No,2,2,65 years+,Female,Self-employed,Graduate/post-graduate degree,"Yes, has an intermediate or unrestricted license",53035091000.0
10688,19102305602,2 vehicles,"$100,000 or more",No,2,2,18-64 years,Female,Self-employed,Bachelor degree,"Yes, has an intermediate or unrestricted license",53035091000.0
10689,19102305603,2 vehicles,"$100,000 or more",No,2,2,Under 18 years,Female,Unknown,Unknown,Unknown,53035091000.0
10690,19102305604,2 vehicles,"$100,000 or more",No,2,2,Under 18 years,Female,Unknown,Unknown,Unknown,53035091000.0
10691,19102306301,0 (no vehicles),"Under $25,000",No,1,0,18-64 years,Male,Not currently employed,Associates degree,"No, does not have a license or permit",53033008002.0
10692,19102308301,2 vehicles,"$75,000-$99,999",No,2,0,65 years+,Female,"Employed part time (fewer than 35 hours/week, paid)",Graduate/post-graduate degree,"Yes, has an intermediate or unrestricted license",53033009800.0
10693,19102308302,2 vehicles,"$75,000-$99,999",No,2,0,65 years+,Male,Retired,Graduate/post-graduate degree,"Yes, has an intermediate or unrestricted license",53033009800.0
10694,19102309501,2 vehicles,"$25,000-$49,999",No,1,0,18-64 years,Female,Unpaid volunteer or intern,Graduate/post-graduate degree,"Yes, has an intermediate or unrestricted license",53033009400.0
10695,19102314701,1 vehicle,"$50,000-$74,999",No,1,0,18-64 years,Male,"Employed full time (35+ hours/week, paid)",Some college,"Yes, has an intermediate or unrestricted license",53033009100.0
10696,19102316701,3 vehicles,Unknown,No,2,0,65 years+,Male,Retired,Vocational/technical training,"Yes, has an intermediate or unrestricted license",53053072601.0
